municipality,name,year,population
1415,Stenungsund,1997,20002.0
1415,Stenungsund,1998,20001.0
1415,Stenungsund,1999,20277.0
1415,Stenungsund,2000,20679.0
1415,Stenungsund,2001,21175.0
1415,Stenungsund,2002,21755.0
1415,Stenungsund,2003,22291.0
1415,Stenungsund,2004,22742.0
1415,Stenungsund,2005,22947.0
1415,Stenungsund,2006,23190.0
1415,Stenungsund,2007,23389.0
1415,Stenungsund,2008,23657.0
1415,Stenungsund,2009,23983.0
1415,Stenungsund,2010,24292.0
1415,Stenungsund,2011,24601.0
1415,Stenungsund,2012,24868.0
1415,Stenungsund,2013,24932.0
1415,Stenungsund,2014,25275.0
1415,Stenungsund,2015,25508.0
1419,Tjörn,1968,8959.0
1419,Tjörn,1969,9103.0
1419,Tjörn,1970,9334.0
1419,Tjörn,1971,9452.0
1419,Tjörn,1972,9830.0
1419,Tjörn,1973,10075.0
1419,Tjörn,1974,10407.0
1419,Tjörn,1975,10618.0
1419,Tjörn,1976,10934.0
1419,Tjörn,1977,11208.0
1419,Tjörn,1978,11400.0
1419,Tjörn,1979,11552.0
1419,Tjörn,1980,11701.0
1419,Tjörn,1981,11842.0
1419,Tjörn,1982,12005.0
1419,Tjörn,1983,12241.0
1419,Tjörn,1984,12425.0
1419,Tjörn,1985,12482.0
1419,Tjörn,1986,12663.0
1419,Tjörn,1987,12928.0
1419,Tjörn,1988,13248.0
1419,Tjörn,1989,13712.0
1419,Tjörn,1990,13919.0
1419,Tjörn,1991,14088.0
1419,Tjörn,1992,14408.0
1419,Tjörn,1993,14602.0
1419,Tjörn,1994,14650.0
1419,Tjörn,1995,14602.0
1419,Tjörn,1996,14623.0
1419,Tjörn,1997,14680.0
1419,Tjörn,1998,14709.0
1419,Tjörn,1999,14734.0
1419,Tjörn,2000,14733.0
1419,Tjörn,2001,14797.0
1419,Tjörn,2002,14826.0
1419,Tjörn,2003,14891.0
1419,Tjörn,2004,15019.0
1419,Tjörn,2005,15022.0
1419,Tjörn,2006,14954.0
1419,Tjörn,2007,14944.0
1419,Tjörn,2008,14963.0
1419,Tjörn,2009,14961.0
1419,Tjörn,2010,14955.0
1419,Tjörn,2011,14959.0
1419,Tjörn,2012,14974.0
1419,Tjörn,2013,15050.0
1419,Tjörn,2014,15135.0
1419,Tjörn,2015,15315.0
1421,Orust,1968,8814.0
1421,Orust,1969,8847.0
1421,Orust,1970,8907.0
1421,Orust,1971,9046.0
1421,Orust,1972,9382.0
1421,Orust,1973,9760.0
1421,Orust,1974,10135.0
1421,Orust,1975,10586.0
1421,Orust,1976,11177.0
1421,Orust,1977,11535.0
1421,Orust,1978,11865.0
1421,Orust,1979,12180.0
1421,Orust,1980,12364.0
1421,Orust,1981,12511.0
1421,Orust,1982,12639.0
1421,Orust,1983,12732.0
1421,Orust,1984,12909.0
1421,Orust,1985,12890.0
1421,Orust,1986,13038.0
1421,Orust,1987,13132.0
1421,Orust,1988,13475.0
1421,Orust,1989,13947.0
1421,Orust,1990,14240.0
1421,Orust,1991,14738.0
1421,Orust,1992,14929.0
1421,Orust,1993,15025.0
1421,Orust,1994,15175.0
1421,Orust,1995,15235.0
1421,Orust,1996,15175.0
1421,Orust,1997,15085.0
1421,Orust,1998,15133.0
1421,Orust,1999,15056.0
1421,Orust,2000,15023.0
1421,Orust,2001,15087.0
1421,Orust,2002,15113.0
1421,Orust,2003,15160.0
1421,Orust,2004,15160.0
1421,Orust,2005,15188.0
1421,Orust,2006,15185.0
1421,Orust,2007,15373.0
1421,Orust,2008,15327.0
1421,Orust,2009,15308.0
1421,Orust,2010,15221.0
1421,Orust,2011,15129.0
1421,Orust,2012,15083.0
1421,Orust,2013,15036.0
1421,Orust,2014,15054.0
1421,Orust,2015,15010.0
1427,Sotenäs,1968,9435.0
1427,Sotenäs,1969,9407.0
1427,Sotenäs,1970,9358.0
1427,Sotenäs,1971,9323.0
1427,Sotenäs,1972,9252.0
1427,Sotenäs,1973,9262.0
1427,Sotenäs,1974,9221.0
1427,Sotenäs,1975,9133.0
1427,Sotenäs,1976,9069.0
1427,Sotenäs,1977,9036.0
1427,Sotenäs,1978,9089.0
1427,Sotenäs,1979,9182.0
1427,Sotenäs,1980,9252.0
1427,Sotenäs,1981,9255.0
1427,Sotenäs,1982,9293.0
1427,Sotenäs,1983,9210.0
1427,Sotenäs,1984,9208.0
1427,Sotenäs,1985,9136.0
1427,Sotenäs,1986,9224.0
1427,Sotenäs,1987,9274.0
1427,Sotenäs,1988,9407.0
1427,Sotenäs,1989,9699.0
1427,Sotenäs,1990,9732.0
1427,Sotenäs,1991,9877.0
1427,Sotenäs,1992,9905.0
1427,Sotenäs,1993,9852.0
1427,Sotenäs,1994,9800.0
1427,Sotenäs,1995,9830.0
1427,Sotenäs,1996,9729.0
1427,Sotenäs,1997,9655.0
1427,Sotenäs,1998,9625.0
1427,Sotenäs,1999,9614.0
1427,Sotenäs,2000,9621.0
1427,Sotenäs,2001,9584.0
1427,Sotenäs,2002,9467.0
1427,Sotenäs,2003,9359.0
1427,Sotenäs,2004,9336.0
1427,Sotenäs,2005,9311.0
1427,Sotenäs,2006,9283.0
1427,Sotenäs,2007,9280.0
1427,Sotenäs,2008,9170.0
1427,Sotenäs,2009,9112.0
1427,Sotenäs,2010,9052.0
1427,Sotenäs,2011,9007.0
1427,Sotenäs,2012,9004.0
1427,Sotenäs,2013,8928.0
1427,Sotenäs,2014,8931.0
1427,Sotenäs,2015,9006.0
1430,Munkedal,1968,9784.0
1430,Munkedal,1969,9753.0
1430,Munkedal,1970,9704.0
1430,Munkedal,1971,9765.0
1430,Munkedal,1972,9913.0
1430,Munkedal,1973,10070.0
1430,Munkedal,1974,10178.0
1430,Munkedal,1975,10210.0
1430,Munkedal,1976,10342.0
1430,Munkedal,1977,10445.0
1430,Munkedal,1978,10565.0
1430,Munkedal,1979,10684.0
1430,Munkedal,1980,10703.0
1430,Munkedal,1981,10745.0
1430,Munkedal,1982,10771.0
1430,Munkedal,1983,10778.0
1430,Munkedal,1984,10734.0
1430,Munkedal,1985,10726.0
1430,Munkedal,1986,10790.0
1430,Munkedal,1987,10796.0
1430,Munkedal,1988,10923.0
1430,Munkedal,1989,11032.0
1430,Munkedal,1990,11147.0
1430,Munkedal,1991,11134.0
1430,Munkedal,1992,11087.0
1430,Munkedal,1993,11070.0
1430,Munkedal,1994,11123.0
1430,Munkedal,1995,11078.0
1430,Munkedal,1996,10853.0
1430,Munkedal,1997,10737.0
1430,Munkedal,1998,10633.0
1430,Munkedal,1999,10568.0
1430,Munkedal,2000,10532.0
1430,Munkedal,2001,10504.0
1430,Munkedal,2002,10434.0
1430,Munkedal,2003,10405.0
1430,Munkedal,2004,10318.0
1430,Munkedal,2005,10284.0
1430,Munkedal,2006,10246.0
1430,Munkedal,2007,10256.0
1430,Munkedal,2008,10245.0
1430,Munkedal,2009,10246.0
1430,Munkedal,2010,10181.0
1430,Munkedal,2011,10223.0
1430,Munkedal,2012,10173.0
1430,Munkedal,2013,10205.0
1430,Munkedal,2014,10243.0
1430,Munkedal,2015,10205.0
1435,Tanum,1968,10930.0
1435,Tanum,1969,10857.0
1435,Tanum,1970,10837.0
1435,Tanum,1971,10823.0
1435,Tanum,1972,10816.0
1435,Tanum,1973,10870.0
1435,Tanum,1974,10958.0
1435,Tanum,1975,11058.0
1435,Tanum,1976,11082.0
1435,Tanum,1977,11244.0
1435,Tanum,1978,11351.0
1435,Tanum,1979,11447.0
1435,Tanum,1980,11463.0
1435,Tanum,1981,11465.0
1435,Tanum,1982,11430.0
1435,Tanum,1983,11451.0
1435,Tanum,1984,11506.0
1435,Tanum,1985,11473.0
1435,Tanum,1986,11407.0
1435,Tanum,1987,11421.0
1435,Tanum,1988,11648.0
1435,Tanum,1989,11912.0
1435,Tanum,1990,12068.0
1435,Tanum,1991,12203.0
1435,Tanum,1992,12366.0
1435,Tanum,1993,12443.0
1435,Tanum,1994,12362.0
1435,Tanum,1995,12306.0
1435,Tanum,1996,12216.0
1435,Tanum,1997,12152.0
1435,Tanum,1998,12111.0
1435,Tanum,1999,12069.0
1435,Tanum,2000,12105.0
1435,Tanum,2001,12116.0
1435,Tanum,2002,12210.0
1435,Tanum,2003,12288.0
1435,Tanum,2004,12317.0
1435,Tanum,2005,12252.0
1435,Tanum,2006,12253.0
1435,Tanum,2007,12246.0
1435,Tanum,2008,12271.0
1435,Tanum,2009,12253.0
1435,Tanum,2010,12370.0
1435,Tanum,2011,12320.0
1435,Tanum,2012,12270.0
1435,Tanum,2013,12303.0
1435,Tanum,2014,12346.0
1435,Tanum,2015,12455.0
1438,Dals-Ed,1968,4976.0
1438,Dals-Ed,1969,4996.0
1438,Dals-Ed,1970,4986.0
1438,Dals-Ed,1971,5026.0
1438,Dals-Ed,1972,5101.0
1438,Dals-Ed,1973,5118.0
1438,Dals-Ed,1974,5197.0
1438,Dals-Ed,1975,5252.0
1438,Dals-Ed,1976,5298.0
1438,Dals-Ed,1977,5280.0
1438,Dals-Ed,1978,5286.0
1438,Dals-Ed,1979,5305.0
1438,Dals-Ed,1980,5287.0
1438,Dals-Ed,1981,5263.0
1438,Dals-Ed,1982,5297.0
1438,Dals-Ed,1983,5300.0
1438,Dals-Ed,1984,5341.0
1438,Dals-Ed,1985,5362.0
1438,Dals-Ed,1986,5410.0
1438,Dals-Ed,1987,5362.0
1438,Dals-Ed,1988,5366.0
1438,Dals-Ed,1989,5422.0
1438,Dals-Ed,1990,5416.0
1438,Dals-Ed,1991,5415.0
1438,Dals-Ed,1992,5308.0
1438,Dals-Ed,1993,5412.0
1438,Dals-Ed,1994,5345.0
1438,Dals-Ed,1995,5287.0
1438,Dals-Ed,1996,5172.0
1438,Dals-Ed,1997,5133.0
1438,Dals-Ed,1998,5045.0
1438,Dals-Ed,1999,4974.0
1438,Dals-Ed,2000,5047.0
1438,Dals-Ed,2001,5040.0
1438,Dals-Ed,2002,5044.0
1438,Dals-Ed,2003,5014.0
1438,Dals-Ed,2004,4941.0
1438,Dals-Ed,2005,4891.0
1438,Dals-Ed,2006,4900.0
1438,Dals-Ed,2007,4835.0
1438,Dals-Ed,2008,4788.0
1438,Dals-Ed,2009,4729.0
1438,Dals-Ed,2010,4692.0
1438,Dals-Ed,2011,4679.0
1438,Dals-Ed,2012,4665.0
1438,Dals-Ed,2013,4740.0
1438,Dals-Ed,2014,4764.0
1438,Dals-Ed,2015,4799.0
1439,Färgelanda,1968,6421.0
1439,Färgelanda,1969,6371.0
1439,Färgelanda,1970,6285.0
1439,Färgelanda,1971,6397.0
1439,Färgelanda,1972,6588.0
1439,Färgelanda,1973,6825.0
1439,Färgelanda,1974,6858.0
1439,Färgelanda,1975,6903.0
1439,Färgelanda,1976,6995.0
1439,Färgelanda,1977,7127.0
1439,Färgelanda,1978,7247.0
1439,Färgelanda,1979,7325.0
1439,Färgelanda,1980,7373.0
1439,Färgelanda,1981,7469.0
1439,Färgelanda,1982,7458.0
1439,Färgelanda,1983,7469.0
1439,Färgelanda,1984,7422.0
1439,Färgelanda,1985,7411.0
1439,Färgelanda,1986,7418.0
1439,Färgelanda,1987,7461.0
1439,Färgelanda,1988,7485.0
1439,Färgelanda,1989,7554.0
1439,Färgelanda,1990,7580.0
1439,Färgelanda,1991,7564.0
1439,Färgelanda,1992,7562.0
1439,Färgelanda,1993,7529.0
1439,Färgelanda,1994,7464.0
1439,Färgelanda,1995,7420.0
1439,Färgelanda,1996,7328.0
1439,Färgelanda,1997,7269.0
1439,Färgelanda,1998,7177.0
1439,Färgelanda,1999,7086.0
1439,Färgelanda,2000,7020.0
1439,Färgelanda,2001,6956.0
1439,Färgelanda,2002,6939.0
1439,Färgelanda,2003,6841.0
1439,Färgelanda,2004,6886.0
1439,Färgelanda,2005,6824.0
1439,Färgelanda,2006,6779.0
1439,Färgelanda,2007,6770.0
1439,Färgelanda,2008,6744.0
1439,Färgelanda,2009,6691.0
1439,Färgelanda,2010,6654.0
1439,Färgelanda,2011,6606.0
1439,Färgelanda,2012,6549.0
1439,Färgelanda,2013,6520.0
1439,Färgelanda,2014,6502.0
1439,Färgelanda,2015,6495.0
1440,Ale,1968,15966.0
1440,Ale,1969,16715.0
1440,Ale,1970,17566.0
1440,Ale,1971,18355.0
1440,Ale,1972,19297.0
1440,Ale,1973,20558.0
1440,Ale,1974,21537.0
1440,Ale,1975,21980.0
1440,Ale,1976,22132.0
1440,Ale,1977,22652.0
1440,Ale,1978,22865.0
1440,Ale,1979,22884.0
1440,Ale,1980,23312.0
1440,Ale,1981,23373.0
1440,Ale,1982,23515.0
1440,Ale,1983,23562.0
1440,Ale,1984,23486.0
1440,Ale,1985,23412.0
1440,Ale,1986,23402.0
1440,Ale,1987,23492.0
1440,Ale,1988,23528.0
1440,Ale,1989,23853.0
1440,Ale,1990,24071.0
1440,Ale,1991,24517.0
1440,Ale,1992,25029.0
1440,Ale,1993,25204.0
1440,Ale,1994,25356.0
1440,Ale,1995,25377.0
1440,Ale,1996,25316.0
1440,Ale,1997,25338.0
1440,Ale,1998,25292.0
1440,Ale,1999,25329.0
1440,Ale,2000,25421.0
1440,Ale,2001,25593.0
1440,Ale,2002,25835.0
1440,Ale,2003,25993.0
1440,Ale,2004,26288.0
1440,Ale,2005,26405.0
1440,Ale,2006,26800.0
1440,Ale,2007,27092.0
1440,Ale,2008,27323.0
1440,Ale,2009,27394.0
1440,Ale,2010,27442.0
1440,Ale,2011,27577.0
1440,Ale,2012,27842.0
1440,Ale,2013,28074.0
1440,Ale,2014,28423.0
1440,Ale,2015,28862.0
1441,Lerum,1968,20321.0
1441,Lerum,1969,21831.0
1441,Lerum,1970,23520.0
1441,Lerum,1971,24953.0
1441,Lerum,1972,26199.0
1441,Lerum,1973,27288.0
1441,Lerum,1974,27665.0
1441,Lerum,1975,28162.0
1441,Lerum,1976,28835.0
1441,Lerum,1977,28982.0
1441,Lerum,1978,29346.0
1441,Lerum,1979,29574.0
1441,Lerum,1980,29871.0
1441,Lerum,1981,30098.0
1441,Lerum,1982,30342.0
1441,Lerum,1983,30726.0
1441,Lerum,1984,30898.0
1441,Lerum,1985,31063.0
1441,Lerum,1986,31403.0
1441,Lerum,1987,31751.0
1441,Lerum,1988,32353.0
1441,Lerum,1989,32627.0
1441,Lerum,1990,33206.0
1441,Lerum,1991,33548.0
1441,Lerum,1992,33800.0
1441,Lerum,1993,34041.0
1441,Lerum,1994,34550.0
1441,Lerum,1995,34610.0
1441,Lerum,1996,34775.0
1441,Lerum,1997,34805.0
1441,Lerum,1998,35064.0
1441,Lerum,1999,35116.0
1441,Lerum,2000,35214.0
1441,Lerum,2001,35322.0
1441,Lerum,2002,35558.0
1441,Lerum,2003,35890.0
1441,Lerum,2004,36224.0
1441,Lerum,2005,36506.0
1441,Lerum,2006,37092.0
1441,Lerum,2007,37711.0
1441,Lerum,2008,38085.0
1441,Lerum,2009,38301.0
1441,Lerum,2010,38580.0
1441,Lerum,2011,38788.0
1441,Lerum,2012,39070.0
1441,Lerum,2013,39319.0
1441,Lerum,2014,39771.0
1441,Lerum,2015,40181.0
1442,Vårgårda,1968,7744.0
1442,Vårgårda,1969,7791.0
1442,Vårgårda,1970,7809.0
1442,Vårgårda,1971,7845.0
1442,Vårgårda,1972,7907.0
1442,Vårgårda,1973,8003.0
1442,Vårgårda,1974,8178.0
1442,Vårgårda,1975,8370.0
1442,Vårgårda,1976,8570.0
1442,Vårgårda,1977,8744.0
1442,Vårgårda,1978,8931.0
1442,Vårgårda,1979,9124.0
1442,Vårgårda,1980,9256.0
1442,Vårgårda,1981,9377.0
1442,Vårgårda,1982,9403.0
1442,Vårgårda,1983,9456.0
1442,Vårgårda,1984,9459.0
1442,Vårgårda,1985,9481.0
1442,Vårgårda,1986,9497.0
1442,Vårgårda,1987,9619.0
1442,Vårgårda,1988,9759.0
1442,Vårgårda,1989,9889.0
1442,Vårgårda,1990,10147.0
1442,Vårgårda,1991,10354.0
1442,Vårgårda,1992,10468.0
1442,Vårgårda,1993,10574.0
1442,Vårgårda,1994,10631.0
1442,Vårgårda,1995,10730.0
1442,Vårgårda,1996,10706.0
1442,Vårgårda,1997,10724.0
1442,Vårgårda,1998,10705.0
1442,Vårgårda,1999,10736.0
1442,Vårgårda,2000,10714.0
1442,Vårgårda,2001,10677.0
1442,Vårgårda,2002,10668.0
1442,Vårgårda,2003,10692.0
1442,Vårgårda,2004,10680.0
1442,Vårgårda,2005,10756.0
1442,Vårgårda,2006,10896.0
1442,Vårgårda,2007,10988.0
1442,Vårgårda,2008,10976.0
1442,Vårgårda,2009,10967.0
1442,Vårgårda,2010,10943.0
1442,Vårgårda,2011,10994.0
1442,Vårgårda,2012,11030.0
1442,Vårgårda,2013,11065.0
1442,Vårgårda,2014,11089.0
1442,Vårgårda,2015,11165.0
1443,Bollebygd,1968,0.0
1443,Bollebygd,1969,0.0
1443,Bollebygd,1970,0.0
1443,Bollebygd,1971,0.0
1443,Bollebygd,1972,0.0
1443,Bollebygd,1973,0.0
1443,Bollebygd,1974,0.0
1443,Bollebygd,1975,0.0
1443,Bollebygd,1976,0.0
1443,Bollebygd,1977,0.0
1443,Bollebygd,1978,0.0
1443,Bollebygd,1979,0.0
1443,Bollebygd,1980,0.0
1443,Bollebygd,1981,0.0
1443,Bollebygd,1982,0.0
1443,Bollebygd,1983,0.0
1443,Bollebygd,1984,0.0
1443,Bollebygd,1985,0.0
1443,Bollebygd,1986,0.0
1443,Bollebygd,1987,0.0
1443,Bollebygd,1988,0.0
1443,Bollebygd,1989,0.0
1443,Bollebygd,1990,0.0
1443,Bollebygd,1991,0.0
1443,Bollebygd,1992,0.0
1443,Bollebygd,1993,0.0
1443,Bollebygd,1994,8038.0
1443,Bollebygd,1995,7973.0
1443,Bollebygd,1996,7898.0
1443,Bollebygd,1997,7924.0
1443,Bollebygd,1998,7912.0
1443,Bollebygd,1999,7894.0
1443,Bollebygd,2000,7884.0
1443,Bollebygd,2001,7890.0
1443,Bollebygd,2002,7831.0
1443,Bollebygd,2003,7891.0
1443,Bollebygd,2004,7973.0
1443,Bollebygd,2005,8086.0
1443,Bollebygd,2006,8179.0
1443,Bollebygd,2007,8193.0
1443,Bollebygd,2008,8232.0
1443,Bollebygd,2009,8253.0
1443,Bollebygd,2010,8375.0
1443,Bollebygd,2011,8356.0
1443,Bollebygd,2012,8507.0
1443,Bollebygd,2013,8562.0
1443,Bollebygd,2014,8652.0
1443,Bollebygd,2015,8799.0
1444,Grästorp,1968,5382.0
1444,Grästorp,1969,5370.0
1444,Grästorp,1970,5288.0
1444,Grästorp,1971,5275.0
1444,Grästorp,1972,5273.0
1444,Grästorp,1973,5259.0
1444,Grästorp,1974,5241.0
1444,Grästorp,1975,5259.0
1444,Grästorp,1976,5345.0
1444,Grästorp,1977,5424.0
1444,Grästorp,1978,5480.0
1444,Grästorp,1979,5528.0
1444,Grästorp,1980,5719.0
1444,Grästorp,1981,5701.0
1444,Grästorp,1982,5767.0
1444,Grästorp,1983,5824.0
1444,Grästorp,1984,5831.0
1444,Grästorp,1985,5892.0
1444,Grästorp,1986,5878.0
1444,Grästorp,1987,5927.0
1444,Grästorp,1988,6076.0
1444,Grästorp,1989,6172.0
1444,Grästorp,1990,6117.0
1444,Grästorp,1991,6152.0
1444,Grästorp,1992,6174.0
1444,Grästorp,1993,6154.0
1444,Grästorp,1994,6114.0
1444,Grästorp,1995,6144.0
1444,Grästorp,1996,6086.0
1444,Grästorp,1997,6040.0
1444,Grästorp,1998,5985.0
1444,Grästorp,1999,5970.0
1444,Grästorp,2000,5924.0
1444,Grästorp,2001,5900.0
1444,Grästorp,2002,5848.0
1444,Grästorp,2003,5835.0
1444,Grästorp,2004,5794.0
1444,Grästorp,2005,5762.0
1444,Grästorp,2006,5809.0
1444,Grästorp,2007,5831.0
1444,Grästorp,2008,5851.0
1444,Grästorp,2009,5857.0
1444,Grästorp,2010,5776.0
1444,Grästorp,2011,5674.0
1444,Grästorp,2012,5639.0
1444,Grästorp,2013,5641.0
1444,Grästorp,2014,5630.0
1444,Grästorp,2015,5644.0
1445,Essunga,1968,5859.0
1445,Essunga,1969,5789.0
1445,Essunga,1970,5784.0
1445,Essunga,1971,5710.0
1445,Essunga,1972,5710.0
1445,Essunga,1973,5708.0
1445,Essunga,1974,5719.0
1445,Essunga,1975,5710.0
1445,Essunga,1976,5724.0
1445,Essunga,1977,5809.0
1445,Essunga,1978,5988.0
1445,Essunga,1979,6065.0
1445,Essunga,1980,6061.0
1445,Essunga,1981,6051.0
1445,Essunga,1982,5973.0
1445,Essunga,1983,5971.0
1445,Essunga,1984,5906.0
1445,Essunga,1985,5850.0
1445,Essunga,1986,5845.0
1445,Essunga,1987,5886.0
1445,Essunga,1988,5912.0
1445,Essunga,1989,5980.0
1445,Essunga,1990,6029.0
1445,Essunga,1991,6028.0
1445,Essunga,1992,6132.0
1445,Essunga,1993,6100.0
1445,Essunga,1994,6101.0
1445,Essunga,1995,6005.0
1445,Essunga,1996,5934.0
1445,Essunga,1997,5896.0
1445,Essunga,1998,5857.0
1445,Essunga,1999,5847.0
1445,Essunga,2000,5835.0
1445,Essunga,2001,5818.0
1445,Essunga,2002,5757.0
1445,Essunga,2003,5736.0
1445,Essunga,2004,5750.0
1445,Essunga,2005,5717.0
1445,Essunga,2006,5651.0
1445,Essunga,2007,5638.0
1445,Essunga,2008,5625.0
1445,Essunga,2009,5601.0
1445,Essunga,2010,5564.0
1445,Essunga,2011,5493.0
1445,Essunga,2012,5502.0
1445,Essunga,2013,5494.0
1445,Essunga,2014,5538.0
1445,Essunga,2015,5590.0
1446,Karlsborg,1968,8694.0
1446,Karlsborg,1969,8487.0
1446,Karlsborg,1970,8430.0
1446,Karlsborg,1971,8330.0
1446,Karlsborg,1972,8259.0
1446,Karlsborg,1973,8251.0
1446,Karlsborg,1974,8196.0
1446,Karlsborg,1975,8157.0
1446,Karlsborg,1976,8180.0
1446,Karlsborg,1977,8223.0
1446,Karlsborg,1978,8274.0
1446,Karlsborg,1979,8246.0
1446,Karlsborg,1980,8236.0
1446,Karlsborg,1981,8312.0
1446,Karlsborg,1982,8224.0
1446,Karlsborg,1983,8167.0
1446,Karlsborg,1984,8087.0
1446,Karlsborg,1985,8038.0
1446,Karlsborg,1986,8070.0
1446,Karlsborg,1987,8049.0
1446,Karlsborg,1988,8064.0
1446,Karlsborg,1989,8040.0
1446,Karlsborg,1990,8085.0
1446,Karlsborg,1991,8092.0
1446,Karlsborg,1992,8078.0
1446,Karlsborg,1993,7843.0
1446,Karlsborg,1994,7664.0
1446,Karlsborg,1995,7645.0
1446,Karlsborg,1996,7561.0
1446,Karlsborg,1997,7433.0
1446,Karlsborg,1998,7322.0
1446,Karlsborg,1999,7198.0
1446,Karlsborg,2000,7100.0
1446,Karlsborg,2001,7038.0
1446,Karlsborg,2002,6967.0
1446,Karlsborg,2003,6923.0
1446,Karlsborg,2004,6905.0
1446,Karlsborg,2005,6898.0
1446,Karlsborg,2006,6880.0
1446,Karlsborg,2007,6850.0
1446,Karlsborg,2008,6790.0
1446,Karlsborg,2009,6784.0
1446,Karlsborg,2010,6752.0
1446,Karlsborg,2011,6722.0
1446,Karlsborg,2012,6699.0
1446,Karlsborg,2013,6757.0
1446,Karlsborg,2014,6786.0
1446,Karlsborg,2015,6764.0
1447,Gullspång,1968,6871.0
1447,Gullspång,1969,6938.0
1447,Gullspång,1970,7023.0
1447,Gullspång,1971,6959.0
1447,Gullspång,1972,6978.0
1447,Gullspång,1973,7042.0
1447,Gullspång,1974,6928.0
1447,Gullspång,1975,6923.0
1447,Gullspång,1976,6881.0
1447,Gullspång,1977,6872.0
1447,Gullspång,1978,6800.0
1447,Gullspång,1979,6771.0
1447,Gullspång,1980,6685.0
1447,Gullspång,1981,6627.0
1447,Gullspång,1982,6579.0
1447,Gullspång,1983,6541.0
1447,Gullspång,1984,6461.0
1447,Gullspång,1985,6433.0
1447,Gullspång,1986,6349.0
1447,Gullspång,1987,6276.0
1447,Gullspång,1988,6267.0
1447,Gullspång,1989,6358.0
1447,Gullspång,1990,6448.0
1447,Gullspång,1991,6491.0
1447,Gullspång,1992,6440.0
1447,Gullspång,1993,6490.0
1447,Gullspång,1994,6602.0
1447,Gullspång,1995,6406.0
1447,Gullspång,1996,6377.0
1447,Gullspång,1997,6253.0
1447,Gullspång,1998,6119.0
1447,Gullspång,1999,5974.0
1447,Gullspång,2000,5911.0
1447,Gullspång,2001,5866.0
1447,Gullspång,2002,5765.0
1447,Gullspång,2003,5726.0
1447,Gullspång,2004,5653.0
1447,Gullspång,2005,5595.0
1447,Gullspång,2006,5506.0
1447,Gullspång,2007,5425.0
1447,Gullspång,2008,5371.0
1447,Gullspång,2009,5335.0
1447,Gullspång,2010,5291.0
1447,Gullspång,2011,5251.0
1447,Gullspång,2012,5221.0
1447,Gullspång,2013,5185.0
1447,Gullspång,2014,5240.0
1447,Gullspång,2015,5229.0
1452,Tranemo,1968,11470.0
1452,Tranemo,1969,11544.0
1452,Tranemo,1970,11587.0
1452,Tranemo,1971,11596.0
1452,Tranemo,1972,11590.0
1452,Tranemo,1973,11640.0
1452,Tranemo,1974,11732.0
1452,Tranemo,1975,11786.0
1452,Tranemo,1976,11933.0
1452,Tranemo,1977,11990.0
1452,Tranemo,1978,12067.0
1452,Tranemo,1979,12325.0
1452,Tranemo,1980,12413.0
1452,Tranemo,1981,12427.0
1452,Tranemo,1982,12428.0
1452,Tranemo,1983,12342.0
1452,Tranemo,1984,12331.0
1452,Tranemo,1985,12233.0
1452,Tranemo,1986,12110.0
1452,Tranemo,1987,12144.0
1452,Tranemo,1988,12218.0
1452,Tranemo,1989,12381.0
1452,Tranemo,1990,12462.0
1452,Tranemo,1991,12473.0
1452,Tranemo,1992,12474.0
1452,Tranemo,1993,12552.0
1452,Tranemo,1994,12427.0
1452,Tranemo,1995,12354.0
1452,Tranemo,1996,12160.0
1452,Tranemo,1997,12073.0
1452,Tranemo,1998,12124.0
1452,Tranemo,1999,12026.0
1452,Tranemo,2000,12037.0
1452,Tranemo,2001,12016.0
1452,Tranemo,2002,11988.0
1452,Tranemo,2003,11887.0
1452,Tranemo,2004,11894.0
1452,Tranemo,2005,11804.0
1452,Tranemo,2006,11742.0
1452,Tranemo,2007,11750.0
1452,Tranemo,2008,11721.0
1452,Tranemo,2009,11622.0
1452,Tranemo,2010,11587.0
1452,Tranemo,2011,11606.0
1452,Tranemo,2012,11573.0
1452,Tranemo,2013,11531.0
1452,Tranemo,2014,11640.0
1452,Tranemo,2015,11619.0
1460,Bengtsfors,1968,12582.0
1460,Bengtsfors,1969,12528.0
1460,Bengtsfors,1970,12443.0
1460,Bengtsfors,1971,12440.0
1460,Bengtsfors,1972,12415.0
1460,Bengtsfors,1973,12352.0
1460,Bengtsfors,1974,12427.0
1460,Bengtsfors,1975,12345.0
1460,Bengtsfors,1976,12335.0
1460,Bengtsfors,1977,12254.0
1460,Bengtsfors,1978,12269.0
1460,Bengtsfors,1979,12250.0
1460,Bengtsfors,1980,12199.0
1460,Bengtsfors,1981,12134.0
1460,Bengtsfors,1982,12077.0
1460,Bengtsfors,1983,12058.0
1460,Bengtsfors,1984,11962.0
1460,Bengtsfors,1985,11891.0
1460,Bengtsfors,1986,11796.0
1460,Bengtsfors,1987,11738.0
1460,Bengtsfors,1988,11836.0
1460,Bengtsfors,1989,11920.0
1460,Bengtsfors,1990,11927.0
1460,Bengtsfors,1991,11805.0
1460,Bengtsfors,1992,11699.0
1460,Bengtsfors,1993,11636.0
1460,Bengtsfors,1994,11614.0
1460,Bengtsfors,1995,11500.0
1460,Bengtsfors,1996,11384.0
1460,Bengtsfors,1997,11290.0
1460,Bengtsfors,1998,11204.0
1460,Bengtsfors,1999,11032.0
