municipality,name,year,median_income
0580,Linköping,2012,226600.0
0580,Linköping,2013,234100.0
0580,Linköping,2014,240000.0
0581,Norrköping,1999,151400.0
0581,Norrköping,2000,156800.0
0581,Norrköping,2001,162900.0
0581,Norrköping,2002,169800.0
0581,Norrköping,2003,176000.0
0581,Norrköping,2004,179600.0
0581,Norrköping,2005,182500.0
0581,Norrköping,2006,187800.0
0581,Norrköping,2007,194900.0
0581,Norrköping,2008,202700.0
0581,Norrköping,2009,206800.0
0581,Norrköping,2010,208100.0
0581,Norrköping,2011,213300.0
0581,Norrköping,2012,220900.0
0581,Norrköping,2013,227800.0
0581,Norrköping,2014,231500.0
0582,Söderköping,1999,153300.0
0582,Söderköping,2000,159600.0
0582,Söderköping,2001,166700.0
0582,Söderköping,2002,174600.0
0582,Söderköping,2003,180800.0
0582,Söderköping,2004,184700.0
0582,Söderköping,2005,187900.0
0582,Söderköping,2006,192800.0
0582,Söderköping,2007,200100.0
0582,Söderköping,2008,208400.0
0582,Söderköping,2009,216300.0
0582,Söderköping,2010,216900.0
0582,Söderköping,2011,222900.0
0582,Söderköping,2012,229800.0
0582,Söderköping,2013,238200.0
0582,Söderköping,2014,242800.0
0583,Motala,1999,155300.0
0583,Motala,2000,162800.0
0583,Motala,2001,166800.0
0583,Motala,2002,174600.0
0583,Motala,2003,180100.0
0583,Motala,2004,183400.0
0583,Motala,2005,185500.0
0583,Motala,2006,190800.0
0583,Motala,2007,196500.0
0583,Motala,2008,201400.0
0583,Motala,2009,205700.0
0583,Motala,2010,203400.0
0583,Motala,2011,207400.0
0583,Motala,2012,214400.0
0583,Motala,2013,222800.0
0583,Motala,2014,226800.0
0584,Vadstena,1999,154600.0
0584,Vadstena,2000,161800.0
0584,Vadstena,2001,168100.0
0584,Vadstena,2002,175800.0
0584,Vadstena,2003,182100.0
0584,Vadstena,2004,187900.0
0584,Vadstena,2005,189700.0
0584,Vadstena,2006,194400.0
0584,Vadstena,2007,200600.0
0584,Vadstena,2008,209300.0
0584,Vadstena,2009,213900.0
0584,Vadstena,2010,212200.0
0584,Vadstena,2011,215300.0
0584,Vadstena,2012,221800.0
0584,Vadstena,2013,226600.0
0584,Vadstena,2014,229700.0
0586,Mjölby,1999,152400.0
0586,Mjölby,2000,158800.0
0586,Mjölby,2001,164100.0
0586,Mjölby,2002,171800.0
0586,Mjölby,2003,177400.0
0586,Mjölby,2004,182200.0
0586,Mjölby,2005,185200.0
0586,Mjölby,2006,191200.0
0586,Mjölby,2007,199200.0
0586,Mjölby,2008,207800.0
0586,Mjölby,2009,210300.0
0586,Mjölby,2010,210400.0
0586,Mjölby,2011,217400.0
0586,Mjölby,2012,225700.0
0586,Mjölby,2013,232600.0
0586,Mjölby,2014,237600.0
0604,Aneby,1999,141000.0
0604,Aneby,2000,148800.0
0604,Aneby,2001,155900.0
0604,Aneby,2002,164100.0
0604,Aneby,2003,170800.0
0604,Aneby,2004,176600.0
0604,Aneby,2005,182200.0
0604,Aneby,2006,186700.0
0604,Aneby,2007,194800.0
0604,Aneby,2008,203400.0
0604,Aneby,2009,206900.0
0604,Aneby,2010,211700.0
0604,Aneby,2011,217000.0
0604,Aneby,2012,223600.0
0604,Aneby,2013,229900.0
0604,Aneby,2014,237500.0
0617,Gnosjö,1999,173600.0
0617,Gnosjö,2000,180000.0
0617,Gnosjö,2001,185000.0
0617,Gnosjö,2002,191500.0
0617,Gnosjö,2003,196700.0
0617,Gnosjö,2004,200500.0
0617,Gnosjö,2005,203400.0
0617,Gnosjö,2006,209900.0
0617,Gnosjö,2007,218100.0
0617,Gnosjö,2008,226700.0
0617,Gnosjö,2009,226800.0
0617,Gnosjö,2010,225800.0
0617,Gnosjö,2011,235000.0
0617,Gnosjö,2012,244100.0
0617,Gnosjö,2013,250600.0
0617,Gnosjö,2014,253000.0
0642,Mullsjö,1999,156100.0
0642,Mullsjö,2000,163100.0
0642,Mullsjö,2001,169600.0
0642,Mullsjö,2002,176800.0
0642,Mullsjö,2003,183300.0
0642,Mullsjö,2004,187700.0
0642,Mullsjö,2005,191700.0
0642,Mullsjö,2006,199600.0
0642,Mullsjö,2007,206900.0
0642,Mullsjö,2008,218400.0
0642,Mullsjö,2009,216000.0
0642,Mullsjö,2010,219900.0
0642,Mullsjö,2011,227700.0
0642,Mullsjö,2012,231400.0
0642,Mullsjö,2013,236700.0
0642,Mullsjö,2014,238500.0
0643,Habo,1999,164700.0
0643,Habo,2000,172300.0
0643,Habo,2001,179600.0
0643,Habo,2002,188900.0
0643,Habo,2003,194300.0
0643,Habo,2004,200100.0
0643,Habo,2005,206400.0
0643,Habo,2006,210900.0
0643,Habo,2007,220800.0
0643,Habo,2008,231000.0
0643,Habo,2009,234500.0
0643,Habo,2010,238800.0
0643,Habo,2011,247700.0
0643,Habo,2012,257100.0
0643,Habo,2013,262800.0
0643,Habo,2014,269100.0
0662,Gislaved,1999,165100.0
0662,Gislaved,2000,172600.0
0662,Gislaved,2001,179900.0
0662,Gislaved,2002,186100.0
0662,Gislaved,2003,188100.0
0662,Gislaved,2004,193200.0
0662,Gislaved,2005,197500.0
0662,Gislaved,2006,203000.0
0662,Gislaved,2007,212700.0
0662,Gislaved,2008,221300.0
0662,Gislaved,2009,220000.0
0662,Gislaved,2010,221700.0
0662,Gislaved,2011,229300.0
0662,Gislaved,2012,237500.0
0662,Gislaved,2013,243400.0
0662,Gislaved,2014,247800.0
0665,Vaggeryd,1999,162800.0
0665,Vaggeryd,2000,170400.0
0665,Vaggeryd,2001,177800.0
0665,Vaggeryd,2002,179900.0
0665,Vaggeryd,2003,183700.0
0665,Vaggeryd,2004,189500.0
0665,Vaggeryd,2005,192300.0
0665,Vaggeryd,2006,200300.0
0665,Vaggeryd,2007,209000.0
0665,Vaggeryd,2008,217700.0
0665,Vaggeryd,2009,217300.0
0665,Vaggeryd,2010,222500.0
0665,Vaggeryd,2011,232300.0
0665,Vaggeryd,2012,239100.0
0665,Vaggeryd,2013,246300.0
0665,Vaggeryd,2014,255300.0
0680,Jönköping,1999,155700.0
0680,Jönköping,2000,162500.0
0680,Jönköping,2001,169800.0
0680,Jönköping,2002,178200.0
0680,Jönköping,2003,184300.0
0680,Jönköping,2004,189700.0
0680,Jönköping,2005,193300.0
0680,Jönköping,2006,199900.0
0680,Jönköping,2007,208000.0
0680,Jönköping,2008,217000.0
0680,Jönköping,2009,220400.0
0680,Jönköping,2010,222300.0
0680,Jönköping,2011,229200.0
0680,Jönköping,2012,238300.0
0680,Jönköping,2013,244100.0
0680,Jönköping,2014,250800.0
0682,Nässjö,1999,151200.0
0682,Nässjö,2000,157400.0
0682,Nässjö,2001,163200.0
0682,Nässjö,2002,170200.0
0682,Nässjö,2003,177000.0
0682,Nässjö,2004,180800.0
0682,Nässjö,2005,185200.0
0682,Nässjö,2006,192200.0
0682,Nässjö,2007,198900.0
0682,Nässjö,2008,207400.0
0682,Nässjö,2009,210400.0
0682,Nässjö,2010,210600.0
0682,Nässjö,2011,216000.0
0682,Nässjö,2012,223400.0
0682,Nässjö,2013,230100.0
0682,Nässjö,2014,233900.0
0683,Värnamo,1999,164900.0
0683,Värnamo,2000,172400.0
0683,Värnamo,2001,179300.0
0683,Värnamo,2002,185100.0
0683,Värnamo,2003,190500.0
0683,Värnamo,2004,196400.0
0683,Värnamo,2005,199300.0
0683,Värnamo,2006,207100.0
0683,Värnamo,2007,215900.0
0683,Värnamo,2008,226100.0
0683,Värnamo,2009,224800.0
0683,Värnamo,2010,225700.0
0683,Värnamo,2011,235400.0
0683,Värnamo,2012,244500.0
0683,Värnamo,2013,250400.0
0683,Värnamo,2014,256700.0
0684,Sävsjö,1999,140100.0
0684,Sävsjö,2000,147200.0
0684,Sävsjö,2001,154700.0
0684,Sävsjö,2002,160900.0
0684,Sävsjö,2003,167400.0
0684,Sävsjö,2004,172500.0
0684,Sävsjö,2005,176200.0
0684,Sävsjö,2006,184000.0
0684,Sävsjö,2007,191600.0
0684,Sävsjö,2008,201500.0
0684,Sävsjö,2009,200900.0
0684,Sävsjö,2010,204500.0
0684,Sävsjö,2011,210000.0
0684,Sävsjö,2012,217200.0
0684,Sävsjö,2013,222600.0
0684,Sävsjö,2014,226800.0
0685,Vetlanda,1999,149900.0
0685,Vetlanda,2000,156800.0
0685,Vetlanda,2001,164200.0
0685,Vetlanda,2002,171400.0
0685,Vetlanda,2003,178400.0
0685,Vetlanda,2004,182600.0
0685,Vetlanda,2005,188300.0
0685,Vetlanda,2006,193300.0
0685,Vetlanda,2007,203500.0
0685,Vetlanda,2008,212000.0
0685,Vetlanda,2009,212000.0
0685,Vetlanda,2010,213800.0
0685,Vetlanda,2011,221600.0
0685,Vetlanda,2012,227200.0
0685,Vetlanda,2013,233700.0
0685,Vetlanda,2014,240500.0
0686,Eksjö,1999,148400.0
0686,Eksjö,2000,154700.0
0686,Eksjö,2001,161800.0
0686,Eksjö,2002,170200.0
0686,Eksjö,2003,177400.0
0686,Eksjö,2004,181100.0
0686,Eksjö,2005,186600.0
0686,Eksjö,2006,193700.0
0686,Eksjö,2007,201100.0
0686,Eksjö,2008,211000.0
0686,Eksjö,2009,213900.0
0686,Eksjö,2010,216900.0
0686,Eksjö,2011,222600.0
0686,Eksjö,2012,229000.0
0686,Eksjö,2013,236900.0
0686,Eksjö,2014,241000.0
0687,Tranås,1999,146300.0
0687,Tranås,2000,152100.0
0687,Tranås,2001,158800.0
0687,Tranås,2002,165800.0
0687,Tranås,2003,172100.0
0687,Tranås,2004,174800.0
0687,Tranås,2005,179000.0
0687,Tranås,2006,184700.0
0687,Tranås,2007,191700.0
0687,Tranås,2008,203000.0
0687,Tranås,2009,205400.0
0687,Tranås,2010,204000.0
0687,Tranås,2011,208300.0
0687,Tranås,2012,213700.0
0687,Tranås,2013,220500.0
0687,Tranås,2014,223200.0
0760,Uppvidinge,1999,150000.0
0760,Uppvidinge,2000,154200.0
0760,Uppvidinge,2001,160400.0
0760,Uppvidinge,2002,166900.0
0760,Uppvidinge,2003,172600.0
0760,Uppvidinge,2004,177100.0
0760,Uppvidinge,2005,180000.0
0760,Uppvidinge,2006,187300.0
0760,Uppvidinge,2007,194700.0
0760,Uppvidinge,2008,204900.0
0760,Uppvidinge,2009,204800.0
0760,Uppvidinge,2010,208300.0
0760,Uppvidinge,2011,214200.0
0760,Uppvidinge,2012,218800.0
0760,Uppvidinge,2013,223700.0
0760,Uppvidinge,2014,228600.0
0761,Lessebo,1999,153400.0
0761,Lessebo,2000,159300.0
0761,Lessebo,2001,164200.0
0761,Lessebo,2002,171800.0
0761,Lessebo,2003,179100.0
0761,Lessebo,2004,181500.0
0761,Lessebo,2005,185600.0
0761,Lessebo,2006,191500.0
0761,Lessebo,2007,196500.0
0761,Lessebo,2008,202700.0
0761,Lessebo,2009,206600.0
0761,Lessebo,2010,203200.0
0761,Lessebo,2011,205900.0
0761,Lessebo,2012,213100.0
0761,Lessebo,2013,218700.0
0761,Lessebo,2014,218600.0
0763,Tingsryd,1999,140600.0
0763,Tingsryd,2000,143800.0
0763,Tingsryd,2001,150700.0
0763,Tingsryd,2002,156800.0
0763,Tingsryd,2003,163200.0
0763,Tingsryd,2004,168600.0
0763,Tingsryd,2005,172700.0
0763,Tingsryd,2006,179500.0
0763,Tingsryd,2007,185300.0
0763,Tingsryd,2008,192500.0
0763,Tingsryd,2009,194000.0
0763,Tingsryd,2010,194800.0
0763,Tingsryd,2011,199100.0
0763,Tingsryd,2012,206700.0
0763,Tingsryd,2013,212200.0
0763,Tingsryd,2014,214600.0
0764,Alvesta,1999,151200.0
0764,Alvesta,2000,156500.0
0764,Alvesta,2001,163200.0
0764,Alvesta,2002,169600.0
0764,Alvesta,2003,175400.0
0764,Alvesta,2004,181400.0
0764,Alvesta,2005,186700.0
0764,Alvesta,2006,193000.0
0764,Alvesta,2007,201700.0
0764,Alvesta,2008,210600.0
0764,Alvesta,2009,212000.0
0764,Alvesta,2010,212800.0
0764,Alvesta,2011,217200.0
0764,Alvesta,2012,225900.0
0764,Alvesta,2013,230900.0
0764,Alvesta,2014,234000.0
0765,Älmhult,1999,153700.0
0765,Älmhult,2000,159300.0
0765,Älmhult,2001,165400.0
0765,Älmhult,2002,174200.0
0765,Älmhult,2003,180900.0
0765,Älmhult,2004,185000.0
0765,Älmhult,2005,190200.0
0765,Älmhult,2006,197900.0
0765,Älmhult,2007,207000.0
0765,Älmhult,2008,217600.0
0765,Älmhult,2009,220900.0
0765,Älmhult,2010,222900.0
0765,Älmhult,2011,230500.0
0765,Älmhult,2012,237000.0
0765,Älmhult,2013,242900.0
0765,Älmhult,2014,247100.0
0767,Markaryd,1999,147300.0
0767,Markaryd,2000,151700.0
0767,Markaryd,2001,158200.0
0767,Markaryd,2002,165300.0
0767,Markaryd,2003,170600.0
0767,Markaryd,2004,174200.0
0767,Markaryd,2005,178200.0
0767,Markaryd,2006,183700.0
0767,Markaryd,2007,189500.0
0767,Markaryd,2008,193600.0
0767,Markaryd,2009,196700.0
0767,Markaryd,2010,193600.0
0767,Markaryd,2011,196900.0
0767,Markaryd,2012,203600.0
0767,Markaryd,2013,209900.0
0767,Markaryd,2014,212500.0
0780,Växjö,1999,158800.0
0780,Växjö,2000,164300.0
0780,Växjö,2001,172200.0
0780,Växjö,2002,179100.0
0780,Växjö,2003,184600.0
0780,Växjö,2004,189400.0
0780,Växjö,2005,194500.0
0780,Växjö,2006,201700.0
0780,Växjö,2007,209600.0
0780,Växjö,2008,218700.0
0780,Växjö,2009,221500.0
0780,Växjö,2010,221600.0
0780,Växjö,2011,228300.0
0780,Växjö,2012,235700.0
0780,Växjö,2013,241900.0
0780,Växjö,2014,246700.0
0781,Ljungby,1999,154600.0
0781,Ljungby,2000,161800.0
0781,Ljungby,2001,168800.0
0781,Ljungby,2002,175300.0
0781,Ljungby,2003,182600.0
0781,Ljungby,2004,187200.0
0781,Ljungby,2005,191700.0
0781,Ljungby,2006,197500.0
0781,Ljungby,2007,203800.0
0781,Ljungby,2008,212700.0
0781,Ljungby,2009,214200.0
0781,Ljungby,2010,212900.0
0781,Ljungby,2011,219000.0
0781,Ljungby,2012,226100.0
0781,Ljungby,2013,232000.0
0781,Ljungby,2014,234500.0
0821,Högsby,1999,140600.0
0821,Högsby,2000,145300.0
0821,Högsby,2001,147600.0
0821,Högsby,2002,154700.0
0821,Högsby,2003,158800.0
0821,Högsby,2004,161900.0
0821,Högsby,2005,166700.0
0821,Högsby,2006,172200.0
0821,Högsby,2007,176600.0
0821,Högsby,2008,184800.0
0821,Högsby,2009,182800.0
0821,Högsby,2010,183500.0
0821,Högsby,2011,185000.0
0821,Högsby,2012,190700.0
0821,Högsby,2013,198300.0
0821,Högsby,2014,201500.0
0834,Torsås,1999,137300.0
0834,Torsås,2000,141200.0
0834,Torsås,2001,148900.0
0834,Torsås,2002,154600.0
0834,Torsås,2003,162600.0
0834,Torsås,2004,167400.0
0834,Torsås,2005,170600.0
0834,Torsås,2006,175700.0
0834,Torsås,2007,181200.0
0834,Torsås,2008,190500.0
0834,Torsås,2009,190700.0
0834,Torsås,2010,192500.0
0834,Torsås,2011,197300.0
0834,Torsås,2012,203600.0
0834,Torsås,2013,207700.0
0834,Torsås,2014,213100.0
0840,Mörbylånga,1999,149800.0
0840,Mörbylånga,2000,155200.0
0840,Mörbylånga,2001,163100.0
0840,Mörbylånga,2002,171200.0
0840,Mörbylånga,2003,177000.0
0840,Mörbylånga,2004,183200.0
0840,Mörbylånga,2005,185900.0
0840,Mörbylånga,2006,192600.0
0840,Mörbylånga,2007,199400.0
0840,Mörbylånga,2008,208400.0
0840,Mörbylånga,2009,214500.0
0840,Mörbylånga,2010,217900.0
0840,Mörbylånga,2011,224600.0
0840,Mörbylånga,2012,231900.0
0840,Mörbylånga,2013,239200.0
0840,Mörbylånga,2014,243000.0
0860,Hultsfred,1999,144900.0
0860,Hultsfred,2000,149000.0
0860,Hultsfred,2001,154500.0
0860,Hultsfred,2002,161200.0
0860,Hultsfred,2003,167100.0
0860,Hultsfred,2004,170300.0
0860,Hultsfred,2005,173800.0
0860,Hultsfred,2006,177400.0
0860,Hultsfred,2007,183300.0
0860,Hultsfred,2008,188900.0
0860,Hultsfred,2009,190900.0
0860,Hultsfred,2010,190300.0
0860,Hultsfred,2011,198100.0
0860,Hultsfred,2012,202800.0
0860,Hultsfred,2013,210400.0
0860,Hultsfred,2014,213500.0
0861,Mönsterås,1999,154600.0
0861,Mönsterås,2000,160700.0
0861,Mönsterås,2001,167600.0
0861,Mönsterås,2002,175200.0
0861,Mönsterås,2003,181400.0
0861,Mönsterås,2004,185700.0
0861,Mönsterås,2005,188600.0
0861,Mönsterås,2006,194100.0
0861,Mönsterås,2007,201300.0
0861,Mönsterås,2008,212000.0
0861,Mönsterås,2009,213500.0
0861,Mönsterås,2010,212400.0
0861,Mönsterås,2011,219900.0
0861,Mönsterås,2012,225200.0
0861,Mönsterås,2013,230700.0
0861,Mönsterås,2014,233100.0
0862,Emmaboda,1999,152700.0
0862,Emmaboda,2000,158000.0
0862,Emmaboda,2001,164400.0
0862,Emmaboda,2002,171300.0
0862,Emmaboda,2003,177100.0
0862,Emmaboda,2004,180700.0
0862,Emmaboda,2005,182600.0
0862,Emmaboda,2006,189100.0
0862,Emmaboda,2007,195400.0
0862,Emmaboda,2008,202000.0
0862,Emmaboda,2009,205000.0
0862,Emmaboda,2010,203500.0
0862,Emmaboda,2011,209300.0
0862,Emmaboda,2012,213200.0
0862,Emmaboda,2013,219600.0
0862,Emmaboda,2014,224200.0
0880,Kalmar,1999,154100.0
0880,Kalmar,2000,159400.0
0880,Kalmar,2001,166700.0
0880,Kalmar,2002,173500.0
0880,Kalmar,2003,178900.0
0880,Kalmar,2004,182800.0
0880,Kalmar,2005,186000.0
0880,Kalmar,2006,191900.0
0880,Kalmar,2007,199300.0
0880,Kalmar,2008,207800.0
0880,Kalmar,2009,212500.0
0880,Kalmar,2010,213500.0
0880,Kalmar,2011,219400.0
0880,Kalmar,2012,227100.0
0880,Kalmar,2013,236500.0
0880,Kalmar,2014,240800.0
0881,Nybro,1999,151500.0
0881,Nybro,2000,155200.0
0881,Nybro,2001,161400.0
0881,Nybro,2002,166600.0
0881,Nybro,2003,172600.0
0881,Nybro,2004,176100.0
0881,Nybro,2005,179300.0
0881,Nybro,2006,184600.0
0881,Nybro,2007,190400.0
0881,Nybro,2008,197800.0
0881,Nybro,2009,199500.0
0881,Nybro,2010,197000.0
0881,Nybro,2011,201800.0
0881,Nybro,2012,208000.0
0881,Nybro,2013,214600.0
0881,Nybro,2014,219600.0
0882,Oskarshamn,1999,161800.0
0882,Oskarshamn,2000,167000.0
0882,Oskarshamn,2001,173900.0
0882,Oskarshamn,2002,182000.0
0882,Oskarshamn,2003,188600.0
0882,Oskarshamn,2004,195100.0
0882,Oskarshamn,2005,198100.0
0882,Oskarshamn,2006,202900.0
0882,Oskarshamn,2007,212400.0
0882,Oskarshamn,2008,223600.0
0882,Oskarshamn,2009,228600.0
0882,Oskarshamn,2010,227300.0
0882,Oskarshamn,2011,234400.0
0882,Oskarshamn,2012,240700.0
0882,Oskarshamn,2013,249400.0
0882,Oskarshamn,2014,255700.0
0883,Västervik,1999,151100.0
0883,Västervik,2000,154700.0
0883,Västervik,2001,160400.0
0883,Västervik,2002,167200.0
0883,Västervik,2003,174800.0
0883,Västervik,2004,179100.0
0883,Västervik,2005,181100.0
0883,Västervik,2006,184200.0
0883,Västervik,2007,190600.0
0883,Västervik,2008,198700.0
0883,Västervik,2009,201800.0
0883,Västervik,2010,202600.0
0883,Västervik,2011,207400.0
0883,Västervik,2012,214600.0
0883,Västervik,2013,220400.0
0883,Västervik,2014,223900.0
0884,Vimmerby,1999,150000.0
0884,Vimmerby,2000,155700.0
0884,Vimmerby,2001,162800.0
0884,Vimmerby,2002,169500.0
0884,Vimmerby,2003,175300.0
0884,Vimmerby,2004,179800.0
0884,Vimmerby,2005,183100.0
0884,Vimmerby,2006,189300.0
0884,Vimmerby,2007,196500.0
0884,Vimmerby,2008,204200.0
0884,Vimmerby,2009,207100.0
0884,Vimmerby,2010,207800.0
0884,Vimmerby,2011,214100.0
0884,Vimmerby,2012,220100.0
0884,Vimmerby,2013,226100.0
0884,Vimmerby,2014,232900.0
0885,Borgholm,1999,128800.0
0885,Borgholm,2000,133300.0
0885,Borgholm,2001,138900.0
0885,Borgholm,2002,146200.0
0885,Borgholm,2003,154200.0
0885,Borgholm,2004,157900.0
0885,Borgholm,2005,162200.0
0885,Borgholm,2006,166200.0
0885,Borgholm,2007,174000.0
0885,Borgholm,2008,180600.0
0885,Borgholm,2009,185100.0
0885,Borgholm,2010,189400.0
0885,Borgholm,2011,193300.0
0885,Borgholm,2012,199800.0
0885,Borgholm,2013,204300.0
0885,Borgholm,2014,207000.0
0980,Gotland,1999,144200.0
0980,Gotland,2000,149600.0
0980,Gotland,2001,155400.0
0980,Gotland,2002,161800.0
0980,Gotland,2003,167300.0
0980,Gotland,2004,170900.0
0980,Gotland,2005,174100.0
0980,Gotland,2006,178900.0
0980,Gotland,2007,184500.0
0980,Gotland,2008,192300.0
0980,Gotland,2009,196400.0
0980,Gotland,2010,198000.0
0980,Gotland,2011,201700.0
0980,Gotland,2012,208900.0
0980,Gotland,2013,215400.0
0980,Gotland,2014,218900.0
1060,Olofström,1999,159900.0
1060,Olofström,2000,164700.0
1060,Olofström,2001,169700.0
1060,Olofström,2002,176900.0
1060,Olofström,2003,182300.0
1060,Olofström,2004,185100.0
1060,Olofström,2005,188500.0
1060,Olofström,2006,192400.0
1060,Olofström,2007,199700.0
1060,Olofström,2008,205800.0
1060,Olofström,2009,204200.0
1060,Olofström,2010,202400.0
1060,Olofström,2011,207200.0
1060,Olofström,2012,214200.0
1060,Olofström,2013,220000.0
1060,Olofström,2014,222900.0
1080,Karlskrona,1999,154700.0
1080,Karlskrona,2000,161300.0
1080,Karlskrona,2001,168500.0
1080,Karlskrona,2002,175800.0
1080,Karlskrona,2003,181900.0
1080,Karlskrona,2004,185700.0
1080,Karlskrona,2005,190500.0
1080,Karlskrona,2006,197100.0
1080,Karlskrona,2007,204000.0
1080,Karlskrona,2008,212500.0
1080,Karlskrona,2009,216200.0
1080,Karlskrona,2010,216300.0
1080,Karlskrona,2011,220300.0
1080,Karlskrona,2012,227100.0
1080,Karlskrona,2013,233700.0
1080,Karlskrona,2014,238000.0
1081,Ronneby,1999,148400.0
1081,Ronneby,2000,153300.0
1081,Ronneby,2001,159000.0
1081,Ronneby,2002,166400.0
1081,Ronneby,2003,175100.0
1081,Ronneby,2004,179800.0
1081,Ronneby,2005,183500.0
1081,Ronneby,2006,188800.0
1081,Ronneby,2007,194500.0
1081,Ronneby,2008,202300.0
1081,Ronneby,2009,204400.0
1081,Ronneby,2010,205300.0
1081,Ronneby,2011,209100.0
1081,Ronneby,2012,215100.0
1081,Ronneby,2013,221200.0
1081,Ronneby,2014,223800.0
1082,Karlshamn,1999,156300.0
1082,Karlshamn,2000,161800.0
1082,Karlshamn,2001,166800.0
1082,Karlshamn,2002,173300.0
1082,Karlshamn,2003,180300.0
1082,Karlshamn,2004,183900.0
1082,Karlshamn,2005,187500.0
1082,Karlshamn,2006,193500.0
1082,Karlshamn,2007,199500.0
1082,Karlshamn,2008,207500.0
1082,Karlshamn,2009,210800.0
1082,Karlshamn,2010,210600.0
1082,Karlshamn,2011,213100.0
1082,Karlshamn,2012,219800.0
1082,Karlshamn,2013,225200.0
1082,Karlshamn,2014,228500.0
1083,Sölvesborg,1999,151100.0
1083,Sölvesborg,2000,156700.0
1083,Sölvesborg,2001,161200.0
1083,Sölvesborg,2002,170400.0
1083,Sölvesborg,2003,177100.0
1083,Sölvesborg,2004,181000.0
1083,Sölvesborg,2005,183900.0
1083,Sölvesborg,2006,189000.0
1083,Sölvesborg,2007,194200.0
1083,Sölvesborg,2008,201600.0
1083,Sölvesborg,2009,204300.0
1083,Sölvesborg,2010,204600.0
1083,Sölvesborg,2011,209700.0
1083,Sölvesborg,2012,216900.0
1083,Sölvesborg,2013,224400.0
1083,Sölvesborg,2014,226700.0
1214,Svalöv,1999,149000.0
1214,Svalöv,2000,155100.0
1214,Svalöv,2001,160400.0
1214,Svalöv,2002,168700.0
1214,Svalöv,2003,173800.0
1214,Svalöv,2004,176800.0
1214,Svalöv,2005,179100.0
1214,Svalöv,2006,185200.0
1214,Svalöv,2007,192100.0
1214,Svalöv,2008,201900.0
1214,Svalöv,2009,204800.0
1214,Svalöv,2010,206600.0
1214,Svalöv,2011,209600.0
1214,Svalöv,2012,215800.0
1214,Svalöv,2013,221500.0
1214,Svalöv,2014,228600.0
1230,Staffanstorp,1999,179200.0
1230,Staffanstorp,2000,184400.0
1230,Staffanstorp,2001,193500.0
1230,Staffanstorp,2002,201800.0
1230,Staffanstorp,2003,206100.0
1230,Staffanstorp,2004,210700.0
1230,Staffanstorp,2005,214200.0
1230,Staffanstorp,2006,220300.0
1230,Staffanstorp,2007,228100.0
1230,Staffanstorp,2008,236100.0
1230,Staffanstorp,2009,241800.0
1230,Staffanstorp,2010,244600.0
1230,Staffanstorp,2011,251100.0
1230,Staffanstorp,2012,259900.0
1230,Staffanstorp,2013,267400.0
1230,Staffanstorp,2014,274400.0
1231,Burlöv,1999,158900.0
1231,Burlöv,2000,161700.0
1231,Burlöv,2001,168800.0
1231,Burlöv,2002,175100.0
1231,Burlöv,2003,179600.0
1231,Burlöv,2004,182600.0
1231,Burlöv,2005,184400.0
1231,Burlöv,2006,190700.0
1231,Burlöv,2007,195700.0
1231,Burlöv,2008,203200.0
1231,Burlöv,2009,206200.0
1231,Burlöv,2010,205500.0
1231,Burlöv,2011,208900.0
1231,Burlöv,2012,215300.0
1231,Burlöv,2013,220500.0
1231,Burlöv,2014,222700.0
1233,Vellinge,1999,183400.0
1233,Vellinge,2000,189900.0
1233,Vellinge,2001,198000.0
1233,Vellinge,2002,206500.0
1233,Vellinge,2003,212200.0
1233,Vellinge,2004,217000.0
1233,Vellinge,2005,221600.0
1233,Vellinge,2006,226200.0
1233,Vellinge,2007,235800.0
1233,Vellinge,2008,244600.0
1233,Vellinge,2009,249400.0
1233,Vellinge,2010,252000.0
1233,Vellinge,2011,256600.0
1233,Vellinge,2012,266200.0
1233,Vellinge,2013,274200.0
1233,Vellinge,2014,278100.0
1256,Östra Göinge,1999,153900.0
1256,Östra Göinge,2000,158300.0
1256,Östra Göinge,2001,164100.0
1256,Östra Göinge,2002,170200.0
1256,Östra Göinge,2003,176000.0
1256,Östra Göinge,2004,179800.0
1256,Östra Göinge,2005,182800.0
1256,Östra Göinge,2006,188700.0
1256,Östra Göinge,2007,195000.0
1256,Östra Göinge,2008,201000.0
1256,Östra Göinge,2009,201100.0
1256,Östra Göinge,2010,201200.0
1256,Östra Göinge,2011,205600.0
1256,Östra Göinge,2012,212900.0
1256,Östra Göinge,2013,216700.0
1256,Östra Göinge,2014,218400.0
1257,Örkelljunga,1999,143200.0
1257,Örkelljunga,2000,147400.0
1257,Örkelljunga,2001,151500.0
1257,Örkelljunga,2002,159600.0
1257,Örkelljunga,2003,165300.0
1257,Örkelljunga,2004,169200.0
1257,Örkelljunga,2005,172300.0
1257,Örkelljunga,2006,177200.0
1257,Örkelljunga,2007,182800.0
1257,Örkelljunga,2008,187200.0
1257,Örkelljunga,2009,189300.0
1257,Örkelljunga,2010,189900.0
1257,Örkelljunga,2011,193200.0
1257,Örkelljunga,2012,200300.0
1257,Örkelljunga,2013,207900.0
1257,Örkelljunga,2014,208700.0
1260,Bjuv,1999,155900.0
1260,Bjuv,2000,161300.0
1260,Bjuv,2001,166400.0
1260,Bjuv,2002,173100.0
1260,Bjuv,2003,179600.0
1260,Bjuv,2004,182700.0
